año,mes,dia,hora,min,dateInt,Date_start_horario,Date_start_Examenes,days_left,Lengua,Mates,Ingles,Dibujo,Fisica,Historia,media_troncales,Biologia,Quimica,Mates_sociales,Economia,Geografia,tipo_bachillerato-Sanitario,tipo_bachillerato-Sociales,tipo_bachillerato-Tecnologico,cluster
2021,5,16,11,45,20210516,2021-05-16 11:45:00,2021-06-11 00:00:00,25,6.08,5.51,6.11,,,6.45,6.75,9.04,7.33,,,,1,0,0,4
2021,5,17,12,45,20210517,2021-05-17 12:45:00,2021-06-10 00:00:00,23,5.69,8.2,8.02,,,6.85,6.52,5.29,5.1,,,,1,0,0,4
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-04 00:00:00,18,6.2,5.19,5.0,,,5.0,5.32,4.95,5.55,,,,1,0,0,8
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-04 00:00:00,19,6.21,9.93,5.06,,,7.61,6.51,5.26,5.0,,,,1,0,0,9
2021,5,14,8,0,20210514,2021-05-14 08:00:00,2021-06-08 00:00:00,24,7.6,7.76,5.97,,,5.3,7.54,9.03,9.56,,,,1,0,0,11
2021,5,21,11,0,20210521,2021-05-21 11:00:00,2021-06-06 00:00:00,15,8.7,3.79,6.61,,,6.78,6.89,6.43,9.05,,,,1,0,0,10
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-10 00:00:00,23,6.75,8.19,7.05,,,6.14,7.51,9.66,7.28,,,,1,0,0,11
2021,5,14,10,30,20210514,2021-05-14 10:30:00,2021-06-11 00:00:00,27,4.99,6.58,8.24,,,8.7,6.99,6.87,6.55,,,,1,0,0,4
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-12 00:00:00,27,8.82,8.66,7.15,,,9.61,7.71,5.22,6.8,,,,1,0,0,3
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-11 00:00:00,27,6.47,5.2,5.97,,,8.42,6.22,5.43,5.82,,,,1,0,0,10
2021,5,20,9,30,20210520,2021-05-20 09:30:00,2021-06-07 00:00:00,17,8.58,4.91,8.45,,,4.82,6.75,7.83,5.89,,,,1,0,0,10
2021,5,17,9,30,20210517,2021-05-17 09:30:00,2021-06-09 00:00:00,22,5.35,6.37,7.85,,,6.97,6.26,5.3,5.72,,,,1,0,0,1
2021,5,19,11,30,20210519,2021-05-19 11:30:00,2021-06-07 00:00:00,18,5.44,5.35,5.05,,,5.38,5.77,8.05,5.38,,,,1,0,0,10
2021,5,14,10,30,20210514,2021-05-14 10:30:00,2021-06-07 00:00:00,23,4.95,6.68,4.73,,,5.24,6.11,7.14,7.91,,,,1,0,0,9
2021,5,17,13,30,20210517,2021-05-17 13:30:00,2021-06-12 00:00:00,25,5.39,7.5,7.67,,,9.0,6.89,6.75,5.0,,,,1,0,0,4
2021,5,17,10,15,20210517,2021-05-17 10:15:00,2021-06-10 00:00:00,23,4.64,6.99,8.24,,,9.25,7.13,6.23,7.42,,,,1,0,0,9
2021,5,20,10,45,20210520,2021-05-20 10:45:00,2021-06-08 00:00:00,18,5.38,8.36,8.06,,,7.94,6.81,5.75,5.4,,,,1,0,0,4
2021,5,13,11,0,20210513,2021-05-13 11:00:00,2021-06-03 00:00:00,20,5.16,6.43,6.99,,,5.97,5.74,4.82,5.05,,,,1,0,0,10
2021,5,15,11,30,20210515,2021-05-15 11:30:00,2021-06-09 00:00:00,24,9.0,5.29,5.22,,,7.09,6.87,8.05,6.59,,,,1,0,0,1
2021,5,16,13,30,20210516,2021-05-16 13:30:00,2021-06-05 00:00:00,19,6.58,5.18,9.99,,,6.24,6.72,5.1,7.2,,,,1,0,0,10
2021,5,20,11,30,20210520,2021-05-20 11:30:00,2021-06-04 00:00:00,14,5.09,7.64,5.9,,,7.32,6.88,9.82,5.53,,,,1,0,0,3
2021,5,16,13,0,20210516,2021-05-16 13:00:00,2021-06-07 00:00:00,21,4.55,5.1,9.29,,,4.97,6.43,7.62,7.05,,,,1,0,0,1
2021,5,15,10,15,20210515,2021-05-15 10:15:00,2021-06-08 00:00:00,23,5.75,7.41,8.5,,,6.64,7.35,9.05,6.73,,,,1,0,0,3
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-09 00:00:00,23,6.6,5.18,9.93,,,5.0,7.0,7.96,7.3,,,,1,0,0,4
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-02 00:00:00,18,5.0,4.08,9.01,,,8.21,6.43,7.28,5.02,,,,1,0,0,8
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-06 00:00:00,20,8.34,8.31,5.3,,,6.53,6.78,6.63,5.58,,,,1,0,0,9
2021,5,18,10,30,20210518,2021-05-18 10:30:00,2021-06-07 00:00:00,19,7.34,5.81,9.05,,,7.87,7.2,7.32,5.8,,,,1,0,0,1
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-09 00:00:00,25,5.1,4.55,4.83,,,5.86,5.23,5.97,5.05,,,,1,0,0,8
2021,5,15,10,15,20210515,2021-05-15 10:15:00,2021-06-09 00:00:00,24,8.09,9.01,9.37,,,6.37,7.98,8.05,6.96,,,,1,0,0,11
2021,5,14,9,15,20210514,2021-05-14 09:15:00,2021-06-05 00:00:00,21,5.45,7.95,7.58,,,6.21,6.95,6.33,8.16,,,,1,0,0,3
2021,5,20,12,30,20210520,2021-05-20 12:30:00,2021-06-07 00:00:00,17,8.01,4.96,7.02,,,7.63,6.89,6.78,6.95,,,,1,0,0,10
2021,5,19,9,0,20210519,2021-05-19 09:00:00,2021-06-06 00:00:00,17,5.73,8.26,6.61,,,5.66,6.33,6.03,5.68,,,,1,0,0,9
2021,5,15,8,0,20210515,2021-05-15 08:00:00,2021-06-02 00:00:00,17,4.89,6.05,7.35,,,5.9,6.15,5.34,7.35,,,,1,0,0,1
2021,5,15,13,30,20210515,2021-05-15 13:30:00,2021-06-07 00:00:00,22,8.78,7.71,6.61,,,6.61,6.9,5.53,6.17,,,,1,0,0,4
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-07 00:00:00,23,5.74,5.32,5.67,,,6.26,6.89,9.3,9.05,,,,1,0,0,9
2021,5,16,7,30,20210516,2021-05-16 07:30:00,2021-06-04 00:00:00,18,5.09,7.14,8.54,,,6.12,6.67,6.71,6.41,,,,1,0,0,4
2021,5,11,11,0,20210511,2021-05-11 11:00:00,2021-06-05 00:00:00,24,6.26,9.25,6.09,,,8.47,7.92,9.65,7.83,,,,1,0,0,11
2021,5,18,12,30,20210518,2021-05-18 12:30:00,2021-06-07 00:00:00,19,4.9,7.15,6.28,,,6.14,6.36,7.28,6.38,,,,1,0,0,4
2021,5,13,9,0,20210513,2021-05-13 09:00:00,2021-06-07 00:00:00,24,5.47,6.16,7.29,,,6.27,6.22,6.76,5.37,,,,1,0,0,1
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-10 00:00:00,24,4.92,5.78,8.45,,,8.74,7.07,6.66,7.89,,,,1,0,0,4
2021,5,20,10,0,20210520,2021-05-20 10:00:00,2021-06-10 00:00:00,20,5.59,7.64,7.02,,,7.71,6.57,6.46,5.02,,,,1,0,0,4
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-02 00:00:00,16,5.14,5.05,5.0,,,5.11,5.78,8.12,6.25,,,,1,0,0,1
2021,5,15,8,0,20210515,2021-05-15 08:00:00,2021-06-08 00:00:00,23,5.16,5.28,7.72,,,6.77,6.66,8.45,6.56,,,,1,0,0,1
2021,5,12,11,45,20210512,2021-05-12 11:45:00,2021-06-04 00:00:00,22,8.96,5.05,5.26,,,9.83,7.23,8.09,6.2,,,,1,0,0,1
2021,5,18,8,30,20210518,2021-05-18 08:30:00,2021-06-07 00:00:00,19,6.26,5.0,5.05,,,6.84,5.9,7.15,5.08,,,,1,0,0,10
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-09 00:00:00,23,8.03,6.76,5.24,,,8.25,6.7,6.41,5.51,,,,1,0,0,1
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-08 00:00:00,21,6.86,5.26,7.18,,,8.87,7.86,9.5,9.5,,,,1,0,0,9
2021,5,14,12,0,20210514,2021-05-14 12:00:00,2021-06-09 00:00:00,25,7.82,6.93,8.58,,,6.93,7.32,7.56,6.07,,,,1,0,0,9
2021,5,16,9,30,20210516,2021-05-16 09:30:00,2021-06-08 00:00:00,22,6.26,7.63,5.02,,,6.29,6.94,8.24,8.21,,,,1,0,0,3
2021,5,13,11,0,20210513,2021-05-13 11:00:00,2021-06-06 00:00:00,23,7.36,6.83,6.08,,,5.02,6.92,8.15,8.09,,,,1,0,0,3
2021,5,17,11,45,20210517,2021-05-17 11:45:00,2021-06-08 00:00:00,21,6.7,5.84,7.56,,,9.78,6.87,5.26,6.11,,,,1,0,0,10
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-09 00:00:00,24,10.0,6.58,5.72,,,7.51,7.26,6.76,7.0,,,,1,0,0,4
2021,5,16,12,30,20210516,2021-05-16 12:30:00,2021-06-11 00:00:00,25,6.96,6.78,7.6,,,5.98,7.25,9.05,7.12,,,,1,0,0,3
2021,5,18,11,0,20210518,2021-05-18 11:00:00,2021-06-02 00:00:00,14,7.0,5.12,9.82,,,5.0,6.93,6.16,8.46,,,,1,0,0,1
2021,5,18,13,0,20210518,2021-05-18 13:00:00,2021-06-06 00:00:00,18,7.24,6.5,8.45,,,7.67,7.86,7.46,9.85,,,,1,0,0,3
2021,5,15,8,30,20210515,2021-05-15 08:30:00,2021-06-08 00:00:00,23,8.65,6.76,7.93,,,6.18,7.27,9.0,5.1,,,,1,0,0,9
2021,5,15,10,45,20210515,2021-05-15 10:45:00,2021-06-09 00:00:00,24,6.29,7.33,6.16,,,8.22,7.16,7.35,7.58,,,,1,0,0,9
2021,5,19,7,30,20210519,2021-05-19 07:30:00,2021-06-07 00:00:00,18,5.22,7.42,8.04,,,4.42,6.76,5.86,9.58,,,,1,0,0,3
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-08 00:00:00,24,5.05,5.76,5.29,,,9.06,6.16,6.68,5.1,,,,1,0,0,10
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-12 00:00:00,26,6.75,9.95,9.5,,,8.6,7.67,5.16,6.04,,,,1,0,0,3
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-08 00:00:00,22,6.26,6.06,7.48,,,5.33,6.12,6.28,5.3,,,,1,0,0,1
2021,5,13,10,45,20210513,2021-05-13 10:45:00,2021-06-08 00:00:00,25,7.28,6.2,6.29,,,7.88,6.64,5.97,6.24,,,,1,0,0,1
2021,5,16,8,30,20210516,2021-05-16 08:30:00,2021-06-09 00:00:00,23,6.74,5.05,6.41,,,5.1,6.42,10.0,5.23,,,,1,0,0,1
2021,5,12,12,30,20210512,2021-05-12 12:30:00,2021-06-05 00:00:00,23,5.96,6.4,7.57,,,9.15,7.72,7.95,9.27,,,,1,0,0,3
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-11 00:00:00,27,7.57,7.74,8.45,,,7.98,7.85,7.96,7.43,,,,1,0,0,3
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-07 00:00:00,20,4.81,5.13,5.94,,,5.05,5.55,5.94,6.43,,,,1,0,0,10
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-10 00:00:00,23,6.91,5.28,5.51,,,5.31,6.14,5.89,7.94,,,,1,0,0,1
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-05 00:00:00,19,8.11,5.53,6.94,,,5.08,6.2,6.75,4.8,,,,1,0,0,10
2021,5,15,10,30,20210515,2021-05-15 10:30:00,2021-06-03 00:00:00,18,9.23,5.39,9.75,,,8.04,7.45,7.23,5.08,,,,1,0,0,10
2021,5,19,10,0,20210519,2021-05-19 10:00:00,2021-06-08 00:00:00,19,5.13,5.1,8.13,,,8.55,6.37,5.44,5.86,,,,1,0,0,8
2021,5,13,8,0,20210513,2021-05-13 08:00:00,2021-06-08 00:00:00,25,9.75,6.98,7.84,,,5.03,7.49,8.55,6.81,,,,1,0,0,9
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-07 00:00:00,21,5.12,5.83,4.81,,,4.77,6.12,7.91,8.27,,,,1,0,0,4
2021,5,13,10,45,20210513,2021-05-13 10:45:00,2021-06-06 00:00:00,23,6.81,4.87,5.48,,,6.3,6.73,7.93,8.97,,,,1,0,0,4
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-03 00:00:00,19,5.78,7.42,7.29,,,5.87,6.5,5.36,7.28,,,,1,0,0,4
2021,5,13,13,30,20210513,2021-05-13 13:30:00,2021-06-09 00:00:00,26,5.97,7.72,5.02,,,7.5,6.59,5.42,7.94,,,,1,0,0,9
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-07 00:00:00,20,5.84,7.76,8.66,,,5.87,6.85,5.76,7.2,,,,1,0,0,9
2021,5,14,11,30,20210514,2021-05-14 11:30:00,2021-06-10 00:00:00,26,5.0,6.73,5.24,,,4.55,5.58,6.11,5.86,,,,1,0,0,1
2021,5,15,7,0,20210515,2021-05-15 07:00:00,2021-06-07 00:00:00,22,5.16,9.68,7.43,,,5.1,6.77,5.75,7.53,,,,1,0,0,11
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-03 00:00:00,17,5.87,5.84,6.42,,,5.63,5.92,6.18,5.6,,,,1,0,0,10
2021,5,18,8,30,20210518,2021-05-18 08:30:00,2021-06-09 00:00:00,21,5.2,7.47,6.27,,,7.95,6.74,5.29,8.25,,,,1,0,0,9
2021,5,15,13,30,20210515,2021-05-15 13:30:00,2021-06-06 00:00:00,21,5.28,6.48,9.1,,,6.48,6.61,6.62,5.68,,,,1,0,0,1
2021,5,14,12,0,20210514,2021-05-14 12:00:00,2021-06-07 00:00:00,23,6.75,5.3,8.54,,,7.59,6.91,6.82,6.48,,,,1,0,0,1
2021,5,16,8,0,20210516,2021-05-16 08:00:00,2021-06-10 00:00:00,24,5.5,7.74,7.39,,,8.35,7.08,6.27,7.26,,,,1,0,0,9
2021,5,12,12,15,20210512,2021-05-12 12:15:00,2021-06-05 00:00:00,23,7.57,5.98,7.16,,,5.72,6.3,5.32,6.05,,,,1,0,0,10
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-07 00:00:00,21,6.19,8.33,8.35,,,8.13,7.5,5.48,8.5,,,,1,0,0,3
2021,5,15,9,0,20210515,2021-05-15 09:00:00,2021-06-07 00:00:00,22,7.24,5.39,7.83,,,7.62,7.47,8.6,8.13,,,,1,0,0,4
2021,5,16,12,0,20210516,2021-05-16 12:00:00,2021-06-07 00:00:00,21,7.96,6.47,9.5,,,7.47,6.93,5.1,5.07,,,,1,0,0,10
2021,5,18,11,0,20210518,2021-05-18 11:00:00,2021-06-09 00:00:00,21,7.42,5.79,5.57,,,7.62,6.14,5.05,5.38,,,,1,0,0,10
2021,5,13,10,0,20210513,2021-05-13 10:00:00,2021-06-01 00:00:00,18,5.54,5.67,8.05,,,9.43,6.68,5.01,6.37,,,,1,0,0,10
2021,5,19,12,30,20210519,2021-05-19 12:30:00,2021-06-08 00:00:00,19,7.31,7.35,6.23,,,7.14,6.73,6.44,5.94,,,,1,0,0,4
2021,5,16,12,30,20210516,2021-05-16 12:30:00,2021-06-10 00:00:00,24,4.59,4.59,7.47,,,5.35,5.36,5.1,5.03,,,,1,0,0,8
2021,5,15,11,15,20210515,2021-05-15 11:15:00,2021-06-06 00:00:00,21,8.26,6.53,5.43,,,8.56,6.89,7.64,4.94,,,,1,0,0,1
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-07 00:00:00,21,6.88,4.63,5.1,,,6.24,5.89,6.3,6.2,,,,1,0,0,10
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-08 00:00:00,23,6.53,7.26,7.35,,,8.7,7.59,9.95,5.77,,,,1,0,0,3
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-08 00:00:00,21,7.54,5.31,5.97,,,5.03,6.02,5.97,6.32,,,,1,0,0,10
2021,5,11,11,30,20210511,2021-05-11 11:30:00,2021-06-06 00:00:00,25,6.0,6.0,5.23,,,5.03,5.77,6.5,5.84,,,,1,0,0,1
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-04 00:00:00,18,5.79,5.45,5.14,,,4.43,5.62,4.99,7.94,,,,1,0,0,10
2021,5,15,9,30,20210515,2021-05-15 09:30:00,2021-06-09 00:00:00,24,5.43,8.04,7.19,,,7.61,7.22,8.72,6.33,,,,1,0,0,3
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-04 00:00:00,22,8.37,5.46,7.35,,,7.95,7.71,9.84,7.29,,,,1,0,0,9
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-08 00:00:00,22,6.11,6.23,9.28,,,6.24,6.62,6.47,5.42,,,,1,0,0,1
2021,5,16,8,0,20210516,2021-05-16 08:00:00,2021-06-09 00:00:00,23,6.21,6.29,5.09,,,5.21,6.23,5.17,9.42,,,,1,0,0,4
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-11 00:00:00,27,5.01,7.75,6.72,,,5.0,5.98,6.38,5.05,,,,1,0,0,4
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-02 00:00:00,18,6.35,5.75,8.3,,,8.13,7.22,8.38,6.43,,,,1,0,0,4
2021,5,14,12,0,20210514,2021-05-14 12:00:00,2021-06-09 00:00:00,25,6.27,9.94,5.25,,,5.31,7.17,9.75,6.5,,,,1,0,0,11
2021,5,18,12,0,20210518,2021-05-18 12:00:00,2021-06-06 00:00:00,18,6.54,5.1,9.09,,,9.6,7.68,8.48,7.24,,,,1,0,0,4
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-09 00:00:00,25,6.13,6.99,6.5,,,7.44,7.2,9.13,7.0,,,,1,0,0,3
2021,5,15,12,0,20210515,2021-05-15 12:00:00,2021-06-10 00:00:00,25,7.22,5.97,6.77,,,9.15,7.2,7.25,6.86,,,,1,0,0,4
2021,5,15,11,30,20210515,2021-05-15 11:30:00,2021-06-10 00:00:00,25,5.02,5.18,6.7,,,6.74,6.39,5.19,9.51,,,,1,0,0,1
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-11 00:00:00,23,10.0,6.72,7.19,,,5.13,7.46,8.96,6.73,,,,1,0,0,9
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-06 00:00:00,20,5.52,5.05,6.47,,,6.36,5.82,6.36,5.17,,,,1,0,0,8
2021,5,10,9,0,20210510,2021-05-10 09:00:00,2021-06-07 00:00:00,27,7.84,7.01,7.4,,,6.05,6.45,5.29,5.1,,,,1,0,0,1
2021,5,12,11,30,20210512,2021-05-12 11:30:00,2021-06-08 00:00:00,26,5.39,8.37,6.66,,,5.61,6.25,6.5,5.0,,,,1,0,0,9
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-05 00:00:00,18,5.08,5.98,5.48,,,6.65,6.05,6.75,6.35,,,,1,0,0,1
2021,5,13,9,30,20210513,2021-05-13 09:30:00,2021-06-03 00:00:00,20,5.12,7.49,8.01,,,6.21,7.03,7.75,7.61,,,,1,0,0,3
2021,5,18,9,30,20210518,2021-05-18 09:30:00,2021-06-05 00:00:00,17,5.7,7.23,6.98,,,6.23,6.79,6.91,7.68,,,,1,0,0,9
2021,5,14,12,0,20210514,2021-05-14 12:00:00,2021-06-06 00:00:00,22,6.02,6.14,5.88,,,5.46,6.57,6.68,9.22,,,,1,0,0,9
2021,5,20,10,0,20210520,2021-05-20 10:00:00,2021-06-09 00:00:00,19,5.44,5.97,6.84,,,7.38,6.77,9.19,5.78,,,,1,0,0,4
2021,5,16,9,30,20210516,2021-05-16 09:30:00,2021-06-11 00:00:00,25,4.35,6.45,5.03,,,8.27,6.11,6.36,6.23,,,,1,0,0,1
2021,5,16,11,15,20210516,2021-05-16 11:15:00,2021-06-08 00:00:00,22,6.87,5.48,6.55,,,6.28,6.34,7.82,5.03,,,,1,0,0,1
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-08 00:00:00,21,9.74,5.18,7.51,,,5.35,6.46,5.08,5.92,,,,1,0,0,8
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-07 00:00:00,25,6.61,5.57,6.76,,,6.25,6.13,6.59,4.99,,,,1,0,0,10
2021,5,15,12,0,20210515,2021-05-15 12:00:00,2021-06-10 00:00:00,25,7.17,7.48,9.17,,,5.11,7.07,6.31,7.15,,,,1,0,0,9
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-11 00:00:00,27,7.0,5.14,6.54,,,5.93,6.45,6.31,7.81,,,,1,0,0,1
2021,5,19,6,30,20210519,2021-05-19 06:30:00,2021-06-08 00:00:00,19,5.11,8.07,6.94,,,6.97,6.69,6.24,6.79,,,,1,0,0,9
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-07 00:00:00,21,5.26,7.62,6.13,,,5.15,6.37,6.68,7.37,,,,1,0,0,9
2021,5,19,11,45,20210519,2021-05-19 11:45:00,2021-06-03 00:00:00,14,7.44,8.17,5.25,,,6.9,6.95,6.23,7.69,,,,1,0,0,9
2021,5,14,14,0,20210514,2021-05-14 14:00:00,2021-06-10 00:00:00,26,5.13,7.09,5.81,,,8.23,7.1,9.14,7.22,,,,1,0,0,3
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-05 00:00:00,19,7.87,7.51,6.6,,,7.0,6.9,7.1,5.3,,,,1,0,0,4
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-06 00:00:00,19,7.26,6.5,8.3,,,5.14,7.04,7.43,7.59,,,,1,0,0,9
2021,5,21,7,0,20210521,2021-05-21 07:00:00,2021-06-07 00:00:00,16,6.53,8.84,6.01,,,6.17,7.33,7.64,8.76,,,,1,0,0,11
2021,5,18,8,30,20210518,2021-05-18 08:30:00,2021-06-07 00:00:00,19,8.1,5.29,8.48,,,5.0,6.46,5.29,6.61,,,,1,0,0,10
2021,5,14,11,30,20210514,2021-05-14 11:30:00,2021-06-07 00:00:00,23,6.51,5.31,8.17,,,5.0,6.86,6.76,9.41,,,,1,0,0,4
2021,5,10,12,0,20210510,2021-05-10 12:00:00,2021-06-08 00:00:00,28,8.55,4.8,8.64,,,6.95,6.92,4.93,7.64,,,,1,0,0,10
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-13 00:00:00,25,5.01,7.84,8.21,,,6.55,6.84,8.46,4.95,,,,1,0,0,9
2021,5,14,13,30,20210514,2021-05-14 13:30:00,2021-06-04 00:00:00,20,5.66,6.02,5.43,,,5.11,6.04,6.91,7.14,,,,1,0,0,4
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-08 00:00:00,24,6.92,7.05,5.05,,,6.72,6.79,5.0,10.0,,,,1,0,0,9
2021,5,18,12,0,20210518,2021-05-18 12:00:00,2021-06-11 00:00:00,23,7.13,6.47,8.23,,,9.04,6.96,6.19,4.71,,,,1,0,0,1
2021,5,14,8,30,20210514,2021-05-14 08:30:00,2021-06-04 00:00:00,20,7.38,7.75,6.84,,,5.27,7.16,7.02,8.7,,,,1,0,0,3
2021,5,17,10,15,20210517,2021-05-17 10:15:00,2021-06-05 00:00:00,18,8.69,7.32,4.75,,,5.83,6.79,6.0,8.15,,,,1,0,0,9
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-08 00:00:00,21,6.64,5.44,7.11,,,7.54,6.87,8.7,5.77,,,,1,0,0,1
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-07 00:00:00,21,7.73,5.46,5.68,,,5.72,5.59,4.78,4.15,,,,1,0,0,8
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-11 00:00:00,25,8.31,4.82,6.38,,,7.68,6.97,7.72,6.88,,,,1,0,0,1
2021,5,15,7,30,20210515,2021-05-15 07:30:00,2021-06-11 00:00:00,26,8.01,5.5,5.05,,,5.11,6.19,7.62,5.85,,,,1,0,0,1
2021,5,16,10,15,20210516,2021-05-16 10:15:00,2021-06-06 00:00:00,20,5.08,9.5,6.54,,,5.87,6.72,7.87,5.44,,,,1,0,0,3
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-10 00:00:00,24,5.05,7.03,8.01,,,5.09,6.36,7.65,5.33,,,,1,0,0,4
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-08 00:00:00,23,5.7,8.01,7.42,,,8.35,7.7,8.61,8.1,,,,1,0,0,11
2021,5,15,11,30,20210515,2021-05-15 11:30:00,2021-06-07 00:00:00,22,6.88,5.02,6.32,,,4.79,5.9,7.36,5.05,,,,1,0,0,10
2021,5,14,13,30,20210514,2021-05-14 13:30:00,2021-06-05 00:00:00,21,5.28,7.58,7.43,,,5.88,6.92,8.72,6.6,,,,1,0,0,3
2021,5,15,12,30,20210515,2021-05-15 12:30:00,2021-06-09 00:00:00,24,6.11,7.31,6.38,,,7.67,6.63,5.65,6.66,,,,1,0,0,4
2021,5,16,9,30,20210516,2021-05-16 09:30:00,2021-06-03 00:00:00,17,8.83,8.35,6.68,,,6.37,7.87,7.8,9.19,,,,1,0,0,11
2021,5,14,9,0,20210514,2021-05-14 09:00:00,2021-06-07 00:00:00,23,4.7,4.75,7.57,,,5.9,5.51,5.5,4.65,,,,1,0,0,8
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-07 00:00:00,20,6.3,9.07,6.65,,,8.78,7.33,4.99,8.19,,,,1,0,0,3
2021,5,19,10,0,20210519,2021-05-19 10:00:00,2021-06-06 00:00:00,17,5.33,9.9,9.07,,,6.37,8.1,8.45,9.47,,,,1,0,0,11
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-08 00:00:00,22,5.62,7.78,7.2,,,6.82,6.67,6.66,5.92,,,,1,0,0,9
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-03 00:00:00,15,7.07,5.29,6.83,,,4.1,6.36,9.49,5.39,,,,1,0,0,1
2021,5,14,8,30,20210514,2021-05-14 08:30:00,2021-06-08 00:00:00,24,6.15,4.27,4.79,,,7.9,5.62,4.85,5.78,,,,1,0,0,8
2021,5,14,9,30,20210514,2021-05-14 09:30:00,2021-06-06 00:00:00,22,7.37,4.87,9.77,,,7.2,7.27,6.64,7.76,,,,1,0,0,1
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-08 00:00:00,21,5.44,5.34,9.07,,,6.28,6.73,9.01,5.22,,,,1,0,0,1
2021,5,17,12,45,20210517,2021-05-17 12:45:00,2021-06-07 00:00:00,20,7.51,7.44,9.75,,,8.71,8.11,7.01,8.25,,,,1,0,0,3
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-08 00:00:00,23,7.86,8.03,5.54,,,5.81,7.04,8.91,6.1,,,,1,0,0,3
2021,5,16,9,30,20210516,2021-05-16 09:30:00,2021-06-04 00:00:00,18,6.52,9.7,6.06,,,5.76,7.02,6.93,7.18,,,,1,0,0,11
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-06 00:00:00,20,4.71,6.72,6.0,,,5.0,5.72,7.34,4.55,,,,1,0,0,1
2021,5,15,9,45,20210515,2021-05-15 09:45:00,2021-06-11 00:00:00,26,5.39,5.29,9.5,,,5.89,6.36,5.0,7.07,,,,1,0,0,10
2021,5,17,12,30,20210517,2021-05-17 12:30:00,2021-06-09 00:00:00,22,5.05,5.08,7.3,,,5.35,6.25,6.89,7.86,,,,1,0,0,1
